epoch (ms),time (01:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1697649949749,2023-10-18T17:25:49.749000,9.84,0.224,-0.831,0.351
1697649949829,2023-10-18T17:25:49.829000,9.92,0.226,-0.985,0.348
1697649949909,2023-10-18T17:25:49.909000,10.0,0.214,-0.877,0.337
1697649949989,2023-10-18T17:25:49.989000,10.08,0.201,-0.783,0.354
1697649950069,2023-10-18T17:25:50.069000,10.16,0.196,-0.883,0.45
1697649950149,2023-10-18T17:25:50.149000,10.24,0.181,-1.027,0.53
1697649950229,2023-10-18T17:25:50.229000,10.32,0.103,-0.974,0.492
1697649950309,2023-10-18T17:25:50.309000,10.4,0.161,-0.968,0.45
1697649950389,2023-10-18T17:25:50.389000,10.48,0.168,-0.841,0.309
1697649950469,2023-10-18T17:25:50.469000,10.56,0.273,-0.828,0.314
1697649950549,2023-10-18T17:25:50.549000,10.64,0.332,-0.945,0.372
1697649950629,2023-10-18T17:25:50.629000,10.72,0.291,-0.916,0.324
1697649950709,2023-10-18T17:25:50.709000,10.8,0.313,-1.019,0.389
1697649950789,2023-10-18T17:25:50.789000,10.88,0.264,-1.039,0.397
1697649950869,2023-10-18T17:25:50.869000,10.96,0.253,-0.953,0.377
1697649950949,2023-10-18T17:25:50.949000,11.04,0.235,-0.947,0.411
1697649951029,2023-10-18T17:25:51.029000,11.12,0.181,-0.891,0.381
1697649951109,2023-10-18T17:25:51.109000,11.2,0.21,-0.888,0.34
1697649951189,2023-10-18T17:25:51.189000,11.28,0.298,-0.927,0.361
1697649951269,2023-10-18T17:25:51.269000,11.36,0.293,-0.841,0.4
1697649951349,2023-10-18T17:25:51.349000,11.44,0.223,-0.858,0.452
1697649951429,2023-10-18T17:25:51.429000,11.52,0.249,-0.929,0.51
1697649951509,2023-10-18T17:25:51.509000,11.6,0.257,-0.931,0.507
1697649951589,2023-10-18T17:25:51.589000,11.68,0.235,-0.901,0.473
1697649951669,2023-10-18T17:25:51.669000,11.76,0.208,-0.884,0.503
1697649951749,2023-10-18T17:25:51.749000,11.84,0.251,-0.825,0.51
1697649951829,2023-10-18T17:25:51.829000,11.92,0.286,-0.89,0.502
1697649951909,2023-10-18T17:25:51.909000,12.0,0.211,-0.972,0.491
1697649951989,2023-10-18T17:25:51.989000,12.08,0.162,-0.894,0.436
1697649952069,2023-10-18T17:25:52.069000,12.16,0.193,-0.791,0.448
1697649952149,2023-10-18T17:25:52.149000,12.24,0.189,-0.761,0.5
1697649952229,2023-10-18T17:25:52.229000,12.32,0.154,-0.828,0.542
1697649952309,2023-10-18T17:25:52.309000,12.4,0.154,-0.86,0.595
1697649952389,2023-10-18T17:25:52.389000,12.48,0.17,-0.812,0.578
1697649952469,2023-10-18T17:25:52.469000,12.56,0.215,-0.842,0.557
1697649952549,2023-10-18T17:25:52.549000,12.64,0.214,-0.907,0.552
1697649952629,2023-10-18T17:25:52.629000,12.72,0.21,-0.889,0.489
1697649952709,2023-10-18T17:25:52.709000,12.8,0.213,-0.851,0.481
1697649952789,2023-10-18T17:25:52.789000,12.88,0.172,-0.851,0.498
1697649952869,2023-10-18T17:25:52.869000,12.96,0.166,-0.881,0.532
1697649952949,2023-10-18T17:25:52.949000,13.04,0.165,-0.889,0.476
1697649953029,2023-10-18T17:25:53.029000,13.12,0.227,-0.981,0.467
1697649953109,2023-10-18T17:25:53.109000,13.2,0.222,-0.983,0.465
1697649953189,2023-10-18T17:25:53.189000,13.28,0.202,-0.851,0.409
1697649953269,2023-10-18T17:25:53.269000,13.36,0.222,-0.848,0.382
1697649953349,2023-10-18T17:25:53.349000,13.44,0.253,-0.905,0.387
1697649953429,2023-10-18T17:25:53.429000,13.52,0.26,-0.891,0.354
1697649953509,2023-10-18T17:25:53.509000,13.6,0.272,-0.91,0.359
1697649953589,2023-10-18T17:25:53.589000,13.68,0.273,-0.946,0.388
1697649953669,2023-10-18T17:25:53.669000,13.76,0.275,-0.953,0.387
1697649953749,2023-10-18T17:25:53.749000,13.84,0.292,-0.941,0.382
1697649953829,2023-10-18T17:25:53.829000,13.92,0.286,-0.946,0.364
1697649953909,2023-10-18T17:25:53.909000,14.0,0.314,-0.927,0.381
1697649953989,2023-10-18T17:25:53.989000,14.08,0.294,-0.892,0.388
1697649954069,2023-10-18T17:25:54.069000,14.16,0.265,-0.894,0.4
1697649954149,2023-10-18T17:25:54.149000,14.24,0.236,-0.889,0.408
1697649954229,2023-10-18T17:25:54.229000,14.32,0.229,-0.881,0.431
1697649954309,2023-10-18T17:25:54.309000,14.4,0.237,-0.923,0.457
1697649954389,2023-10-18T17:25:54.389000,14.48,0.246,-0.92,0.459
1697649954469,2023-10-18T17:25:54.469000,14.56,0.225,-0.913,0.456
1697649954549,2023-10-18T17:25:54.549000,14.64,0.184,-0.936,0.432
1697649954629,2023-10-18T17:25:54.629000,14.72,0.198,-0.914,0.404
